# BEAST v10.5.0-beta5 Prerelease #1d511b10c2
# Generated Fri Jul 04 14:54:03 EDT 2025 [seed=5707]
# -overwrite -beagle_cuda -beagle_double -beagle_order 1 -seed 5707 -errors 1000 vc.drc.2025.onlycamps-rc-bs-400m.xml
state	serotype.rates.Hikojima.Inaba	serotype.rates.Hikojima.Ogawa	serotype.rates.Inaba.Ogawa	serotype.rates.Inaba.Hikojima	serotype.rates.Ogawa.Hikojima	serotype.rates.Ogawa.Inaba	serotype.indicators.Hikojima.Inaba	serotype.indicators.Hikojima.Ogawa	serotype.indicators.Inaba.Ogawa	serotype.indicators.Inaba.Hikojima	serotype.indicators.Ogawa.Hikojima	serotype.indicators.Ogawa.Inaba	serotype.nonZeroRates
382160000	0.003647148256876964	0.6934578944693549	3.589420083208996	1.3418330486587444	1.015289542419004	4.171940010415356	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382200000	0.14150852946382872	0.29560228913874415	0.8390749004272511	0.6938552333235287	0.36735548418024067	1.0259193367961987	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382240000	0.0023507000895199763	0.298954026594176	1.4173327528850426	0.391497060271564	0.6951281679026652	3.350210899879559	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382280000	0.2191723047620628	0.6095431395054787	1.3960683433691141	0.48082959360590755	0.5681678681833676	1.7524144273673843	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382320000	0.04573233564770814	0.647541428160498	1.4390548923600472	1.0009965966934185	0.4092977505863195	2.9986319424551158	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382360000	0.3599530632050815	0.47027231499965766	1.540127342920013	0.5101309730090965	0.6331686729554658	1.571884445813756	0.0	1.0	1.0	1.0	1.0	1.0	5.0
382400000	0.18579556451975798	0.05947902248990356	1.0384167612613575	0.6467027380288884	0.2893737711018221	1.2405228711679754	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382440000	0.45256365828704304	0.02983430089373355	1.7205032486729275	0.9339218342692294	0.8309857214600312	1.6576522763542856	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382480000	0.6361248222245558	0.3191921799621772	0.7949570354635904	0.5157824294157473	0.6371045122243447	0.778552078873773	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382520000	0.2696908762231525	0.44046887165546933	1.0827096212303364	1.0405667727593255	0.3686289583669218	2.672160717572285	0.0	1.0	1.0	1.0	1.0	1.0	5.0
382560000	0.07875569364205295	0.3660136811125542	0.7067412641454383	0.34716123496217216	0.36657627790720687	0.637534161965396	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382600000	0.3538377513132254	0.38452671110455633	3.2226609106209394	0.7111330420030162	1.9581117034097715	1.3849053515600382	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382640000	1.2174881116530047	0.1243149333514941	0.34415241778614974	0.7429095110876717	0.11746477872459545	0.8195629017363737	0.0	1.0	1.0	1.0	1.0	1.0	5.0
382680000	0.21537593822099385	2.159901941137936	1.1261425535803469	0.7379444915004999	0.5427747737882573	2.0961219679643883	0.0	1.0	1.0	1.0	1.0	1.0	5.0
382720000	0.18503310820040292	0.19690713491210715	0.5383790182030999	0.21703614795589427	0.1968525607915529	0.4337022647711808	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382760000	1.101753066071327	0.3764549676858917	0.718696953964756	0.34732232311181566	0.2822003175426072	0.8436394715925538	0.0	1.0	1.0	1.0	1.0	1.0	5.0
382800000	3.018776194418125	0.1148728977761412	0.5296204654059324	0.5989933393384909	0.6215209830115723	1.7710882614861523	0.0	1.0	1.0	1.0	1.0	1.0	5.0
382840000	0.04019604935129158	0.3680033357747369	0.8014886464508353	0.2487769827490556	0.6305568679252967	1.1342120501911248	0.0	1.0	1.0	1.0	1.0	1.0	5.0
382880000	1.6102174503046942	0.5034952420256162	1.6622536763033058	0.2675722114079804	0.7771594731374541	1.8277123959005523	0.0	1.0	1.0	1.0	1.0	1.0	5.0
382920000	0.35798968548731347	1.999684770445815	3.4220966348237556	1.4064165917793925	0.7342757405787818	1.7937890745725642	1.0	1.0	1.0	1.0	1.0	1.0	6.0
382960000	0.1750148728843969	1.1581304328132591	1.5947422277814767	1.0756625678634673	2.3093449443554217	3.4233901459716716	1.0	1.0	1.0	1.0	1.0	1.0	6.0
383000000	0.1270139141110877	0.43833440868720613	0.9048528263160646	0.5443717069219234	0.6756888374754226	1.6174915736396802	0.0	1.0	1.0	1.0	1.0	1.0	5.0
383040000	0.15919281284432021	0.22087675494826092	1.5407816654894608	0.31534682700811817	0.36565807654208127	1.1267061101427238	0.0	1.0	1.0	1.0	1.0	1.0	5.0
383080000	9.610821364363086E-5	1.3123987043488732	1.624164330253763	2.138062300175921	1.63187200072279	2.5100022282601566	1.0	1.0	1.0	1.0	1.0	1.0	6.0
383120000	0.03943003059102649	0.47154160805982914	2.0693316475811385	0.3163957727717178	0.3980748102597122	0.9713246597850452	1.0	1.0	1.0	1.0	1.0	1.0	6.0
383160000	0.266993496961897	0.12009976769897719	0.566009495266185	0.5039242007342406	0.3227475595641193	1.4799758832719943	1.0	1.0	1.0	1.0	1.0	1.0	6.0
383200000	0.4068957862165067	0.15856225100710408	1.2507971930136432	0.7683184499045399	1.0431443504986027	4.640520671093681	0.0	1.0	1.0	1.0	1.0	1.0	5.0
383240000	1.9810040631484669	1.1031232320580795	0.9953390158056993	0.4259344557726505	1.214199253831706	2.345112579410657	0.0	1.0	1.0	1.0	1.0	1.0	5.0
383280000	1.6740987308039894	0.20967452668042816	2.144742876568814	1.0254976679552807	1.0126616204675347	1.6331285311766073	0.0	1.0	1.0	1.0	1.0	1.0	5.0
383320000	0.05646687457278443	1.4322225897080696	2.002027684655629	0.5214304992209144	1.3862439697864863	2.0201326869865497	0.0	1.0	1.0	1.0	1.0	1.0	5.0
383360000	1.7665967685689177	0.06454701063897857	0.3573742687275971	0.17451863559475977	0.3158903526631546	0.3332445022835869	0.0	1.0	1.0	1.0	1.0	1.0	5.0
383400000	0.20639082583856772	0.29570082551062277	1.8123330589059672	0.4776833651705992	1.3871355205982638	2.5148027281839043	1.0	1.0	1.0	1.0	1.0	1.0	6.0
383440000	0.4339246164935529	0.5404649075483623	1.128937528819011	0.663927874774754	0.7716629453759093	1.0745173903578007	1.0	1.0	1.0	1.0	1.0	1.0	6.0
383480000	0.6278531416709194	0.5968991617446294	2.4488667936036568	0.49103897495563725	1.2883414995399147	1.8540445290103338	0.0	1.0	1.0	1.0	1.0	1.0	5.0
383520000	0.26882848095811346	0.30904119009566655	1.1215439477713471	0.7193220682488376	0.6959137200911192	0.6577030343975826	1.0	1.0	1.0	1.0	1.0	1.0	6.0
383560000	0.2802783479100031	0.34380154317798806	1.8660399155704588	0.38309896714195896	0.3235023040755034	0.8615257022295127	0.0	1.0	1.0	1.0	1.0	1.0	5.0
383600000	0.8868646116763802	1.016815420607329	0.980959552584593	0.537120455029244	1.1549029803690176	1.6754264686437617	1.0	1.0	1.0	1.0	1.0	1.0	6.0
383640000	0.2414755842332945	0.8950952247492602	2.114431916152465	0.7392710981823655	0.9358158686531278	2.8161818545906687	1.0	1.0	1.0	1.0	1.0	1.0	6.0
383680000	1.0734097039386103	1.409205690543281	2.3397964350744287	0.28543148263294044	1.5779768859899634	1.998871406419193	0.0	0.0	1.0	1.0	1.0	1.0	4.0
383720000	0.1418841835515586	0.05112099323997546	0.6635278044571358	0.631487380952347	0.5664964538212353	0.8604295707738066	0.0	0.0	1.0	1.0	1.0	1.0	4.0
383760000	1.1189923911509523	0.64088214292943	0.355291914388116	0.4418053459113739	0.4511444784149834	0.6450885709964596	0.0	0.0	1.0	1.0	1.0	1.0	4.0
383800000	2.2339849512189716	0.8937712226115864	0.19574728479580802	0.07412170972888679	0.16851138506130312	0.6664890966780834	0.0	0.0	1.0	1.0	1.0	1.0	4.0
383840000	0.8740573027001328	0.27629565825456553	0.7476938110946059	0.29670697392380274	0.33258459517528116	1.265964766224747	0.0	1.0	1.0	1.0	1.0	1.0	5.0
383880000	0.39276995719695046	0.4234281749908482	0.8299186405116743	0.4582703058814904	0.7288526616502118	1.9996955282042237	0.0	1.0	1.0	1.0	1.0	1.0	5.0
383920000	1.28881812906731	1.9836732217402346	0.7942679874486664	0.38722076963584473	0.25594560024811075	0.5398883498393878	0.0	0.0	1.0	1.0	1.0	1.0	4.0
383960000	0.2653276145710192	0.38577882948267006	1.4950104587276483	0.361521039170734	0.5282324148270835	1.3060657438172651	0.0	1.0	1.0	1.0	1.0	1.0	5.0
384000000	0.4122831342192876	0.1189840988419888	1.241851730445931	0.6875709107976277	0.9207956333828663	0.8162632134537642	1.0	1.0	1.0	1.0	1.0	1.0	6.0
384040000	1.17593057603164	0.2762364182852377	4.012863609967855	1.8095731137394695	1.8553775071428074	4.79715435111932	1.0	1.0	1.0	1.0	1.0	1.0	6.0
384080000	1.122334012857837	1.9788445030454676	1.0890721087158932	0.46953508910386454	0.933783816772333	1.9637538648329809	0.0	1.0	1.0	1.0	1.0	1.0	5.0
384120000	0.13199975583547555	1.0065605299397211	0.4804477161662066	0.04950133816789638	0.34146275953069083	0.45803788418778346	1.0	0.0	1.0	1.0	1.0	1.0	5.0
384160000	1.4261710345060603	2.229325245900484	3.037102337626561	1.1829173742555148	0.6220938436737357	1.5951758860678455	0.0	1.0	1.0	1.0	1.0	1.0	5.0
384200000	0.117857560912421	0.4594128163365609	1.2469972240997353	0.5906685003886795	0.39790466122926876	1.667454425161827	1.0	1.0	1.0	1.0	1.0	1.0	6.0
384240000	0.6129432172743884	1.0852005159862947	2.029008697192368	0.2569676734678022	0.5824492258749534	0.9081586968150324	1.0	1.0	1.0	1.0	1.0	1.0	6.0
384280000	1.4320589749321717	0.03688429663232295	1.910028077431189	0.8304505122829066	0.8119817675740537	2.177556405892264	1.0	1.0	1.0	1.0	1.0	1.0	6.0
384320000	3.634495329945651	0.18031501018056417	1.5025756847030405	0.9795764928058468	0.8383341458299043	1.9222028485716633	0.0	1.0	1.0	1.0	1.0	1.0	5.0
384360000	0.2107743521852078	0.3359935171881694	1.9737947636342346	1.161613238709051	2.582263857980152	1.774704910361058	1.0	1.0	1.0	1.0	1.0	1.0	6.0
384400000	0.3730598026818299	2.352196291275836	1.576693517916033	0.9811284044834454	1.2994326880387346	2.5257752929151	1.0	0.0	1.0	1.0	1.0	1.0	5.0
384440000	0.013871851553509501	0.17815716276174703	1.1089329375131716	0.3532377491044689	1.1003323591989076	1.8233345349067285	1.0	0.0	1.0	1.0	1.0	1.0	5.0
384480000	0.2955136021816111	0.10234541105392429	0.7873716686779135	0.33453560122393083	0.8234499574407884	0.899590626326567	1.0	1.0	1.0	1.0	1.0	1.0	6.0
384520000	1.0298085310548184	0.5650879216194497	2.513571195981492	1.4086987611857362	0.547336605390455	2.4815764405763114	0.0	1.0	1.0	1.0	1.0	1.0	5.0
384560000	0.7972204966724715	0.43466751225869993	1.7961835268527695	0.5309514062039649	0.6981248070407398	2.173593417073115	1.0	1.0	1.0	1.0	1.0	1.0	6.0
384600000	0.6804150502357559	0.07640478238428906	1.4177692871321295	0.7255024366890244	0.6452433933918006	1.4527399348128485	1.0	1.0	1.0	1.0	1.0	1.0	6.0
384640000	0.5401751852285026	0.6903617814364928	1.2739426231949682	1.0562909393557294	1.173265129935482	1.294226382872303	1.0	1.0	1.0	1.0	1.0	1.0	6.0
384680000	0.20876531439160464	0.7736160674168809	1.1095532037516072	0.10426629752495209	0.9831785867105307	1.4162959701849052	1.0	1.0	1.0	1.0	1.0	1.0	6.0
384720000	0.21218693773858277	0.144717464722777	1.2260095638350301	0.38142496343688614	0.3757932769335201	1.757077903864581	0.0	1.0	1.0	1.0	1.0	1.0	5.0
384760000	0.20771625168776325	0.650312183330097	2.147716979645119	1.0229874394684904	1.3022471194156362	2.1620453176288286	0.0	1.0	1.0	1.0	1.0	1.0	5.0
384800000	1.5522197503454054	0.5276243822522397	2.6937515424574827	1.2116709246303834	0.9727667877681485	1.9694648243065682	0.0	0.0	1.0	1.0	1.0	1.0	4.0
384840000	0.5356378010347396	0.2204183264661595	0.9867881896366888	0.5451094000851379	0.638519235965172	2.035339553686135	1.0	1.0	1.0	1.0	1.0	1.0	6.0
384880000	0.04224254680033156	0.5951512820649044	1.5442814047131304	0.45888774037135915	0.9211992095091552	1.6543766960554762	1.0	1.0	1.0	1.0	1.0	1.0	6.0
384920000	0.19646559364113692	1.0947831204250553	1.2863181209215018	0.8265511385864127	0.5333747945492723	2.1825834995473805	0.0	1.0	1.0	1.0	1.0	1.0	5.0
384960000	0.04990907820234816	0.35923108079302396	0.18823543230321987	0.1314798167243677	0.35244698643492267	0.6962096026412861	1.0	0.0	1.0	1.0	1.0	1.0	5.0
385000000	0.4674873844562428	0.44749254258405385	2.312327900745643	0.5229744489605078	0.8937967478764921	2.265271228473392	1.0	1.0	1.0	1.0	1.0	1.0	6.0
385040000	1.7865524014914642	0.7133294493022899	1.4009521331992347	0.6815753400199835	0.7774390163516707	2.74424541121128	0.0	0.0	1.0	1.0	1.0	1.0	4.0
385080000	0.4641316123022812	0.19407039061239376	1.2377062408005919	0.33765663148975433	0.17590644510602702	1.7431600590515752	1.0	1.0	1.0	1.0	1.0	1.0	6.0
385120000	0.32231798424608055	0.6853799812023426	0.9214324062552296	0.22160450240980403	0.2969308919171421	1.4499208799782812	1.0	1.0	1.0	1.0	1.0	1.0	6.0
385160000	0.3713447429328658	0.4672429311235965	0.6330243608679756	0.6363710737463508	0.7256603176137327	1.138698604801321	1.0	1.0	1.0	1.0	1.0	1.0	6.0
385200000	0.05320436499479225	0.9374284045438325	1.293825097873957	1.502278886456248	0.9382789472524673	2.259943940480535	1.0	1.0	1.0	1.0	1.0	1.0	6.0
385240000	0.10288019081816312	0.5249933243134135	0.8009629720954642	0.1612941413884862	0.4325076330557141	0.5583107285727257	0.0	1.0	1.0	1.0	1.0	1.0	5.0
385280000	0.012938878244375085	0.39316577031805255	0.8087570697481643	0.25482474931480636	0.4873197280072913	1.4123741589403953	1.0	1.0	1.0	1.0	1.0	1.0	6.0
385320000	0.07549095764319394	1.1440313328867358	0.7886598809494301	0.1905445487011362	0.34887514623601323	2.25279766807583	0.0	1.0	1.0	1.0	1.0	1.0	5.0
385360000	1.5874585887810544	0.10872336300359503	0.2498212640779997	0.42403900089148006	0.6689037342935894	0.9811620490803917	0.0	1.0	1.0	1.0	1.0	1.0	5.0
385400000	0.002194988787501799	0.4481086992050596	0.38154026986428585	0.8813999160105407	0.38284311227132406	1.688511159549926	1.0	1.0	1.0	1.0	1.0	1.0	6.0
385440000	0.39584054388979084	0.6562924546063574	0.2859486271472041	0.0975534216394823	0.6069611709956952	1.150010634391078	1.0	1.0	1.0	1.0	1.0	1.0	6.0
385480000	0.04056638477650231	0.3081087366792952	2.424956311478706	0.40833574142427836	0.4600275111681277	1.786152330848308	1.0	1.0	1.0	1.0	1.0	1.0	6.0
385520000	5.793872191407809	0.5730352763157595	2.3460185677262406	1.1635615627835392	0.7401710118397835	0.7066504259975999	0.0	1.0	1.0	1.0	1.0	1.0	5.0
385560000	0.05976316152365934	0.0536969653705087	1.3133572091834762	0.7486522146994325	0.8192784595690227	1.1378832311892773	0.0	1.0	1.0	1.0	1.0	1.0	5.0
385600000	1.2816493026646782	0.5354999608541405	1.5739104053889987	1.2014629792193028	0.7733342109808904	2.6548532733194823	0.0	1.0	1.0	1.0	1.0	1.0	5.0
385640000	1.6322141483532244	0.8025078786136612	4.002153419496713	0.2610929752066865	1.4919152356502257	2.764308076699352	0.0	1.0	1.0	1.0	1.0	1.0	5.0
385680000	0.09370682255150053	0.5602805969583501	0.8901311942093226	0.3578387209119789	0.9180549919953018	0.6329615447385007	0.0	1.0	1.0	1.0	1.0	1.0	5.0
385720000	0.1439369345223748	1.3027219876101126	1.8743053130977811	1.0031099417958818	0.6782855148641033	1.515571899134617	1.0	1.0	1.0	1.0	1.0	1.0	6.0
385760000	0.10885857881132832	0.21041584144994296	1.6697843656791347	0.7384587405476277	1.627134976390965	2.0076969356427035	1.0	1.0	1.0	1.0	1.0	1.0	6.0
385800000	0.7555006398016014	1.2266781036853194	1.1655521973823233	0.15687565619305954	0.6652189071335272	0.95608234288904	0.0	1.0	1.0	1.0	1.0	1.0	5.0
385840000	0.04890941130820051	0.6561053177402648	0.8344161995510745	0.5546713000130181	0.2505159925941854	1.625915654478704	0.0	1.0	1.0	1.0	1.0	1.0	5.0
385880000	0.3783145958809675	0.7836078199467403	1.987793326406655	0.5696567188037204	1.0013368059031742	1.2729426790061427	1.0	1.0	1.0	1.0	1.0	1.0	6.0
385920000	0.07971091638533472	0.4130757146258305	0.8479187099868564	1.0148831251824553	0.4369116953642889	1.1442866430750975	1.0	1.0	1.0	1.0	1.0	1.0	6.0
385960000	0.822429482816833	0.23495653535018	0.8495694874545894	0.5747702073806205	0.28124002623691746	1.140730088436408	0.0	1.0	1.0	1.0	1.0	1.0	5.0
386000000	0.18938609151468358	0.17837679267417597	0.5972615525890346	0.3004978804737412	0.26095910493207297	1.1884504176870232	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386040000	0.23338264518833982	0.09290536536778361	1.8572970854361592	0.8077998238490648	0.19551509881574994	1.204683929435195	0.0	1.0	1.0	1.0	1.0	1.0	5.0
386080000	0.03681664891701076	1.1687383735335555	3.277294680910912	1.0455332726363213	0.6884506046918049	1.7017795578856478	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386120000	0.16839441706988845	0.3440833962026419	3.4813388015219164	0.8971515283238578	0.8272386604992548	2.9750802071036504	0.0	1.0	1.0	1.0	1.0	1.0	5.0
386160000	0.7248004697611137	0.5746238916766953	0.8924088052650108	0.5891189709455642	0.25973391742014457	1.332070514283683	0.0	1.0	1.0	1.0	1.0	1.0	5.0
386200000	1.8098735737488367	0.6821641203059269	1.0155430711909268	0.4082198552116571	0.15918105476360708	0.5522956623960117	0.0	1.0	1.0	1.0	1.0	1.0	5.0
386240000	0.1130726440468578	0.9738203902153513	2.0812980425539793	1.0676950689759077	0.31787542380717637	1.2017655183331244	0.0	0.0	1.0	1.0	1.0	1.0	4.0
386280000	0.374305453760635	0.17569138624238673	1.0394241604165761	0.37019782057345135	0.1955867805539782	1.0447668301491062	0.0	1.0	1.0	1.0	1.0	1.0	5.0
386320000	0.3442070935950184	0.1018489870175109	1.2199527588191759	0.36498161641718396	0.9584398816024604	1.2483208002785249	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386360000	0.473200765583782	0.6138372573061275	1.1171366915896517	0.5022948906139709	0.4275760427539246	1.2329797680917534	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386400000	0.30468528105116044	0.20754656630544066	1.376135223133279	0.4126637354105645	0.18530811282247653	0.6602120009594891	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386440000	1.6108061079099583	1.3919147308655426	0.6288582012297093	0.3410486709406344	0.8234530054455369	3.0118727579036926	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386480000	0.498182067419876	1.280083251399492	2.01394969234982	0.9036082705435649	1.048156760480307	0.8230431361733301	0.0	1.0	1.0	1.0	1.0	1.0	5.0
386520000	1.8164256730598072	1.4260050722751492	2.1821513180027554	0.951135351748842	1.475729427904047	4.72393591753506	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386560000	0.9416216150212229	0.03587870989006545	2.033290535957116	0.5529459108433379	1.0009570583360752	1.9335495832037244	0.0	1.0	1.0	1.0	1.0	1.0	5.0
386600000	0.018614288133694375	0.20893188176122987	0.8864134128443165	0.4460226302050825	0.6938970584922055	0.8914397885297887	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386640000	0.1890099350190171	0.3305664111048589	1.2425546198646027	0.5147991877656808	0.4873614849853088	2.201861055434816	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386680000	4.4861925313922795	0.4001459117082045	0.8181024355801303	0.4041167084306176	0.483316541229864	1.298389123966374	0.0	1.0	1.0	1.0	1.0	1.0	5.0
386720000	0.5069535773744283	0.7959329538579789	1.7561170953612202	0.8108841613668464	1.1707076973556854	1.9135092605926436	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386760000	0.027567665287951765	0.2018746811112675	1.5054322928977344	0.6175183255844428	0.6574497649764816	1.4597253340061143	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386800000	0.15238420834683167	0.9253827691155087	1.9489561401662616	1.3876390440912738	0.37455682554726855	1.9822725575996398	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386840000	0.1482848892427748	0.38622352597137166	1.4732773780646027	0.6959374938082145	0.6417964997355253	2.1076444479803245	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386880000	1.1175885780162236	0.8832575141537673	1.607559704789515	1.0379823197866014	0.45605784050547027	2.5784281254975707	1.0	1.0	1.0	1.0	1.0	1.0	6.0
386920000	0.615299313839958	0.6474969982043989	1.9648048325775032	0.29102302018818266	1.181791195222891	3.798686890315425	0.0	1.0	1.0	1.0	1.0	1.0	5.0
386960000	0.43844112631532967	0.21688024110987283	1.8553838331595958	0.4093108862860717	0.7735471044846242	1.7915639564414392	0.0	1.0	1.0	1.0	1.0	1.0	5.0
387000000	1.6094891295339813	0.5879101298962028	1.448723049525778	0.40972215737941925	0.923148621761077	1.6976607441162281	0.0	1.0	1.0	1.0	1.0	1.0	5.0
387040000	0.10780110806689296	0.1457185590947548	1.3098604313992896	1.0137312328383838	1.6175145414528664	1.8701939892400292	1.0	1.0	1.0	1.0	1.0	1.0	6.0
387080000	0.5860166937193232	0.1532297116407176	0.8640145018693856	0.4384920604609044	0.5273388574501384	1.6168031783319246	0.0	1.0	1.0	1.0	1.0	1.0	5.0
387120000	0.06444692757277291	0.5884856557490642	0.24310381546893167	0.13695956495285036	0.11174792566623187	0.38536548574487733	1.0	1.0	1.0	1.0	1.0	1.0	6.0
387160000	2.6971278930913027	0.1980997001333422	0.8488029362119224	0.9880988967515075	0.22563006924264103	1.1148175676195968	0.0	1.0	1.0	1.0	1.0	1.0	5.0
387200000	0.15334982378912435	0.8829713849113124	0.8193716078232391	0.3164529274505081	0.655827450698268	0.6636774324996979	1.0	0.0	1.0	1.0	1.0	1.0	5.0
387240000	0.005445922136739214	1.362786125609468	2.4547861379983513	0.5277200945452076	1.0827419328712693	2.21690107153267	1.0	1.0	1.0	1.0	1.0	1.0	6.0
387280000	0.19043872198899872	1.4271845105414462	1.5923131609510848	1.0785758371992078	1.7484523466573143	4.799188686669174	1.0	1.0	1.0	1.0	1.0	1.0	6.0
387320000	0.05752618152240243	0.18837096320581873	1.12681533383154	0.5955074232268369	1.0994372457302413	2.1122671270415014	1.0	1.0	1.0	1.0	1.0	1.0	6.0
387360000	0.9836668018094141	0.18611014574581883	0.8736536437077873	0.6768598236506549	1.4195362055211331	1.1610046765236	0.0	1.0	1.0	1.0	1.0	1.0	5.0
387400000	0.09188817588505765	1.4200298802068954	0.5032028429517776	0.40356962044927586	0.5339619936647114	0.6268668766163633	1.0	0.0	1.0	1.0	1.0	1.0	5.0
387440000	0.021817666429909274	0.4179617391640531	1.3487153455953669	0.14883150052625915	0.9885135726646673	2.6316549325119465	1.0	1.0	1.0	1.0	1.0	1.0	6.0
387480000	1.164562555726312	2.855809478244214	6.464175857277843	1.607213730618727	1.640214413577624	3.4627357208940963	0.0	1.0	1.0	1.0	1.0	1.0	5.0
387520000	1.4110239400374232	1.8781684834853682	3.653297741214669	0.7540349771272757	2.0338117435629277	3.687109368947047	1.0	1.0	1.0	1.0	1.0	1.0	6.0
387560000	0.31524711067155675	0.6996171352949658	1.4561243110298663	1.3619448556853988	0.6559283050980381	2.48494909388492	1.0	1.0	1.0	1.0	1.0	1.0	6.0
